Sample,Lab ID,Class,Individual,Bundle No.,Period,Event ID,Priority,Selected,Bear No.,,#G,#U,Left,U/L,Comments,,Loci,CXX20,G1D,G10M,MSUT2,MU50,G10X,G10P,REN144 A06,G1A,G10C,D1A,G10J,G10L,CPH9,CXX110,D123,MU26,G10U,MU59,REN145 P07,G10B,MU23,G10H,Sex
326-25-04,,Xnotsent,,326,6,25-04,2,1,,,,,,,This sample not included in bundle (25-01 present instead), ,0,,,,,,,,,,,,,,,,,,,,,,,,
7-52-01,,Xspecies,,7,1,52-01,2,1,,,,,,,"not bear, banded hair", ,0,,,,,,,,,,,,,,,,,,,,,,,,
24-66-04,,Xspecies,,24,1,66-04,3,1,,,,,,,"banded hairs, all 3 envelopes", ,0,,,,,,,,,,,,,,,,,,,,,,,,
16-7-01,,Xspecies,,16,1,7-01,1,1,,,,,,,samples appeared to be ungulate hair (4 envelopes), ,0,,,,,,,,,,,,,,,,,,,,,,,,
104-25-03,,Xspecies,,104,3,25-03,1,1,,,,,,,banded hair, ,0,,,,,,,,,,,,,,,,,,,,,,,,
119-27-03,,Xspecies,,119,3,27-03,3,1,,,,,,,banded hair, ,0,,,,,,,,,,,,,,,,,,,,,,,,
110-39-01,,Xspecies,,110,3,39-01,1,1,,,,,,,banded hair, ,0,,,,,,,,,,,,,,,,,,,,,,,,
109-52-01,,Xspecies,,109,3,52-01,1,1,,,,,,,banded hair, ,0,,,,,,,,,,,,,,,,,,,,,,,,
263-49-01,,Xspecies,,263,5,49-01,3,1,,,,,,,banded hair, ,0,,,,,,,,,,,,,,,,,,,,,,,,
331-52-01,,Xspecies,,331,6,52-01,1,1,,,,,,,banded hairs, ,0,,,,,,,,,,,,,,,,,,,,,,,,
308-100-01,,Xsubselect,,308,1,100-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
380-120-13,,Xsubselect,,380,1,120-13,1,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
373-16-02,,Xsubselect,,373,1,16-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
15-22-03,,Xsubselect,,15,1,22-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
5-26-24,,Xsubselect,,5,1,26-24,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
379-62-02,,Xsubselect,,379,1,62-02,1,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
379-62-03,,Xsubselect,,379,1,62-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
1-69-03,,Xsubselect,,1,1,69-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
249-71-03,,Xsubselect,,249,1,71-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
378-71-04,,Xsubselect,,378,1,71-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
378-71-05,,Xsubselect,,378,1,71-05,1,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
2-71-06,,Xsubselect,,2,1,71-06,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
11-75-03,,Xsubselect,,11,1,75-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
18-8-01,,Xsubselect,,18,1,8-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
10-86-03,,Xsubselect,,10,1,86-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
383-89-02,,Xsubselect,,383,1,89-02,1,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
14-1-4,,Xsubselect,,283,1,,4,3,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
65-10-08,,Xsubselect,,65,2,10-08,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
71-108-03,,Xsubselect,,71,2,108-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
66-120-02,,Xsubselect,,66,2,120-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
68-121-01,,Xsubselect,,68,2,121-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
51-15-03,,Xsubselect,,51,2,15-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
25-15-06,,Xsubselect,,25,2,15-06,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
385-16-03,,Xsubselect,,385,2,16-03,1,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
385-16-13,,Xsubselect,,385,2,16-13,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
49-20-02,,Xsubselect,,49,2,20-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
42-24-02,,Xsubselect,,42,2,24-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
41-26-12,,Xsubselect,,41,2,26-12,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
365-36-02,,Xsubselect,,365,2,36-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
384-36-08,,Xsubselect,,384,2,36-08,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
82-42-02,,Xsubselect,,82,2,42-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
37-45-02,,Xsubselect,,37,2,45-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
259-48-04,,Xsubselect,,259,2,48-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
50-50-03,,Xsubselect,,50,2,50-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
86-56-01,,Xsubselect,,86,2,56-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
363-56-05,,Xsubselect,,363,2,56-05,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
199-56-07,,Xsubselect,,199,2,56-07,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
31-60-01,,Xsubselect,,31,2,60-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
31-60-06,,Xsubselect,,31,2,60-06,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
47-64-02,,Xsubselect,,47,2,64-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
89-67-03,,Xsubselect,,89,2,67-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
35-69-02,,Xsubselect,,35,2,69-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
53-74-02,,Xsubselect,,53,2,74-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
87-77-03,,Xsubselect,,87,2,77-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
87-77-04,,Xsubselect,,87,2,77-04,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
80-83-03,,Xsubselect,,80,2,83-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
387-83-06,,Xsubselect,,387,2,83-06,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
90-88-04,,Xsubselect,,90,2,88-04,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
91-90-07,,Xsubselect,,91,2,90-07,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
91-90-09,,Xsubselect,,91,2,90-09,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
92-91-02,,Xsubselect,,92,2,91-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
304-96-01,,Xsubselect,,304,2,96-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
76-96-08,,Xsubselect,,76,2,96-08,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
322-96-09,,Xsubselect,,322,2,96-09,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
69-98-02,,Xsubselect,,69,2,98-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
214-98-03,,Xsubselect,,214,2,98-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
28-10-04,,Xsubselect,,28,3,10-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
134-10-07,,Xsubselect,,134,3,10-07,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
132-104-01,,Xsubselect,,132,3,104-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
138-106-01,,Xsubselect,,138,3,106-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
129-11-07,,Xsubselect,,129,3,11-07,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
100-14-01,,Xsubselect,,100,3,14-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
101-15-03,,Xsubselect,,101,3,15-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
101-15-04,,Xsubselect,,101,3,15-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
128-16-03,,Xsubselect,,128,3,16-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
128-16-05,,Xsubselect,,128,3,16-05,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
127-17-03,,Xsubselect,,127,3,17-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
75-27-01,,Xsubselect,,75,3,27-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
112-29-03,,Xsubselect,,112,3,29-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
107-33-04,,Xsubselect,,107,3,33-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
298-33-08,,Xsubselect,,298,3,33-08,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
106-34-02,,Xsubselect,,106,3,34-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
9-34-03,,Xsubselect,,9,3,34-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
106-34-06,,Xsubselect,,106,3,34-06,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
105-35-01,,Xsubselect,,105,3,35-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
290-36-03,,Xsubselect,,290,3,36-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
126-4-01,,Xsubselect,,126,3,4-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
269-46-06,,Xsubselect,,269,3,46-06,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
389-5-01,,Xsubselect,,389,3,5-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
125-5-02,,Xsubselect,,125,3,5-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
389-5-04,,Xsubselect,,389,3,5-04,1,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
158-55-01,,Xsubselect,,158,3,55-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
397-55-03,,Xsubselect,,397,3,55-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
285-56-01,,Xsubselect,,285,3,56-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
153-56-03,,Xsubselect,,153,3,56-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
97-69-01,,Xsubselect,,97,3,69-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
94-71-02,,Xsubselect,,94,3,71-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
115-74-03,,Xsubselect,,115,3,74-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
114-75-02,,Xsubselect,,114,3,75-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
297-83-04,,Xsubselect,,297,3,83-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
144-85-03,,Xsubselect,,144,3,85-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
113-86-03,,Xsubselect,,113,3,86-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
152-89-03,,Xsubselect,,152,3,89-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
140-92-15,,Xsubselect,,140,3,92-15,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
146-96-01,,Xsubselect,,146,3,96-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
394-10-02,,Xsubselect,,394,4,10-02,1,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
200-10-06,,Xsubselect,,200,4,10-06,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
198-1-04,,Xsubselect,,198,4,1-04,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
208-105-10,,Xsubselect,,208,4,105-10,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
399-106-05,,Xsubselect,,399,4,106-05,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
157-11-01,,Xsubselect,,157,4,11-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
195-11-03,,Xsubselect,,195,4,11-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
195-11-04,,Xsubselect,,195,4,11-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
204-114-06,,Xsubselect,,204,4,114-06,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
395-115-04,,Xsubselect,,395,4,115-04,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
110-117-02,,Xsubselect,,110,4,117-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
215-117-04,,Xsubselect,,215,4,117-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
216-118-01,,Xsubselect,,216,4,118-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
212-119-03,,Xsubselect,,212,4,119-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
109-120-09,,Xsubselect,,109,4,120-09,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
202-120-10,,Xsubselect,,202,4,120-10,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
344-120-14,,Xsubselect,,344,4,120-14,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
167-14-02,,Xsubselect,,167,4,14-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
168-15-01,,Xsubselect,,168,4,15-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
389-18-03,,Xsubselect,,389,4,18-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
133-18-04,,Xsubselect,,133,4,18-04,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
175-20-01,,Xsubselect,,175,4,20-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
363-21-03,,Xsubselect,,363,4,21-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
197-22-01,,Xsubselect,,197,4,22-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
81-23-03,,Xsubselect,,81,4,23-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
331-23-05,,Xsubselect,,331,4,23-05,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
139-23-06,,Xsubselect,,139,4,23-06,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
173-32-03,,Xsubselect,,173,4,32-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
393-33-07,,Xsubselect,,393,4,33-07,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
172-34-02,,Xsubselect,,172,4,34-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
192-4-04,,Xsubselect,,192,4,4-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
53-46-04,,Xsubselect,,53,4,46-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
164-48-01,,Xsubselect,,164,4,48-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
164-48-03,,Xsubselect,,164,4,48-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
179-52-03,,Xsubselect,,179,4,52-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
230-53-02,,Xsubselect,,230,4,53-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
237-55-05,,Xsubselect,,237,4,55-05,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
160-57-02,,Xsubselect,,160,4,57-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
163-59-04,,Xsubselect,,163,4,59-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
161-60-03,,Xsubselect,,161,4,60-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
161-60-10,,Xsubselect,,161,4,60-10,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
177-64-03,,Xsubselect,,177,4,64-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
229-66-01,,Xsubselect,,229,4,66-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
231-67-01,,Xsubselect,,231,4,67-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
392-71-04,,Xsubselect,,392,4,71-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
392-71-06,,Xsubselect,,392,4,71-06,1,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
162-71-08,,Xsubselect,,162,4,71-08,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
224-72-01,,Xsubselect,,224,4,72-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
193-72-02,,Xsubselect,,193,4,72-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
223-73-01,,Xsubselect,,223,4,73-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
206-78-04,,Xsubselect,,206,4,78-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
217-81-03,,Xsubselect,,217,4,81-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
222-85-04,,Xsubselect,,222,4,85-04,3,,,,,,,,check bundle 144 if you can’t find 85-04 (one envelope is in this bundle), ,0,,,,,,,,,,,,,,,,,,,,,,,,
187-86-02,,Xsubselect,,187,4,86-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
234-89-03,,Xsubselect,,234,4,89-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
233-90-02,,Xsubselect,,233,4,90-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
233-90-06,,Xsubselect,,233,4,90-06,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
225-94-01,,Xsubselect,,225,4,94-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
226-95-03,,Xsubselect,,226,4,95-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
211-99-02,,Xsubselect,,211,4,99-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
106-4-6,,Xsubselect,,282,4,,4,3,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
289-100-02,,Xsubselect,,289,5,100-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
274-10-01,,Xsubselect,,274,5,10-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
258-10-04,,Xsubselect,,258,5,10-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
271-1-01,,Xsubselect,,271,5,1-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
288-101-01,,Xsubselect,,288,5,101-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
288-101-05,,Xsubselect,,288,5,101-05,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
287-102-02,,Xsubselect,,287,5,102-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
45-103-03,,Xsubselect,,45,5,103-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
66-103-07,,Xsubselect,,66,5,103-07,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
300-103-08,,Xsubselect,,300,5,103-08,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
275-105-02,,Xsubselect,,275,5,105-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
282-106-06,,Xsubselect,,282,5,106-06,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
282-106-07,,Xsubselect,,282,5,106-07,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
397-108-01,,Xsubselect,,397,5,108-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
285-109-01,,Xsubselect,,285,5,109-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
253-11-04,,Xsubselect,,253,5,11-04,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
396-113-01,,Xsubselect,,396,5,113-01,1,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
293-117-01,,Xsubselect,,293,5,117-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
277-120-03,,Xsubselect,,277,5,120-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
287-120-04,,Xsubselect,,287,5,120-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
276-121-03,,Xsubselect,,276,5,121-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
289-121-05,,Xsubselect,,289,5,121-05,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
246-14-04,,Xsubselect,,246,5,14-04,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
245-15-01,,Xsubselect,,245,5,15-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
349-2-03,,Xsubselect,,349,5,2-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
303-21-01,,Xsubselect,,303,5,21-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
232-21-02,,Xsubselect,,232,5,21-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
357-22-07,,Xsubselect,,357,5,22-07,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
244-33-03,,Xsubselect,,244,5,33-03,2,,,,,,,,this envelopemistakenly pu in bundle 393, ,0,,,,,,,,,,,,,,,,,,,,,,,,
250-34-07,,Xsubselect,,250,5,34-07,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
250-34-08,,Xsubselect,,250,5,34-08,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
248-36-03,,Xsubselect,,248,5,36-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
399-42-01,,Xsubselect,,399,5,42-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
243-45-02,,Xsubselect,,243,5,45-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
242-46-02,,Xsubselect,,242,5,46-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
265-50-02,,Xsubselect,,265,5,50-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
75-50-04,,Xsubselect,,75,5,50-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
265-50-06,,Xsubselect,,265,5,50-06,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
251-5-01,,Xsubselect,,251,5,5-01,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
304-53-02,,Xsubselect,,304,5,53-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
310-55-01,,Xsubselect,,310,5,55-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
310-55-02,,Xsubselect,,310,5,55-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
25-56-05,,Xsubselect,,25,5,56-05,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
311-56-07,,Xsubselect,,311,5,56-07,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
240-60-02,,Xsubselect,,240,5,60-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
240-60-05,,Xsubselect,,240,5,60-05,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
156-60-06,,Xsubselect,,156,5,60-06,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
309-67-05,,Xsubselect,,309,5,67-05,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
238-69-02,,Xsubselect,,238,5,69-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
238-69-03,,Xsubselect,,238,5,69-03,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
294-72-02,,Xsubselect,,294,5,72-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
295-73-04,,Xsubselect,,295,5,73-04,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
273-8-02,,Xsubselect,,273,5,8-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
299-96-03,,Xsubselect,,299,5,96-03,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
283-98-01,,Xsubselect,,283,5,98-01,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
398-99-01,,Xsubselect,,398,5,99-01,1,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
372-100-02,,Xsubselect,,372,6,100-02,2,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
371-101-02,,Xsubselect,,371,6,101-02,3,,,,,,,,, ,0,,,,,,,,,,,,,,,,,,,,,,,,
